--------- beginning of /dev/log/main
04-28 03:26:07.287 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-box-shadow'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 91930 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#22
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 183 column: 11 source: "	box-sizing: content-box;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 226 column: 19 source: "	-moz-border-radius: 2px;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 234 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 235 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 237 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 238 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 243 column: 19 source: "	background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 244 column: 19 source: "	background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 245 column: 19 source: "	background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 247 column: 19 source: "	background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-background-size'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 250 column: 21 source: "	-moz-background-size: 15px 15px;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 269 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(44,124,145,0.8)), to(rgba(78,183,212,0.8))); "}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 270 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 272 column: 13 source: "	background: -o-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 273 column: 13 source: "	background: -ms-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 281 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 282 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 284 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 285 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 296 column: 19 source: "	-moz-border-radius: 5px;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 333 column: 19 source: "	-moz-border-radius: 0;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 383 column: 19 source: "	-moz-border-radius: 0;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 393 column: 19 source: "	-moz-border-radius: 0 0 4px 4px;"}]
04-28 03:26:08.307 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 434 column: 19 source: "	-moz-border-radius: 1px;"}]
04-28 03:26:08.327 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 459 column: 19 source: "	-moz-border-radius: 2px;"}]
04-28 03:26:08.327 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 464 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-28 03:26:08.327 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 465 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-28 03:26:08.327 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 467 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-28 03:26:08.327 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 468 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-28 03:26:08.327 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 484 column: 19 source: "	-moz-border-radius: 2px;"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 489 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 490 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 492 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 493 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 529 column: 19 source: "	-moz-border-radius: 0;"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 586 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 587 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 589 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 590 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 592 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#323232,endColorstr=#000000);		"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 613 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(102,102,102,0.7)), to(rgba(50,50,50,0.6)));"}]
04-28 03:26:08.377 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 614 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-28 03:26:08.387 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 616 column: 13 source: "	background: -o-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-28 03:26:08.387 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 617 column: 13 source: "	background: -ms-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-28 03:26:08.387 E/GeckoConsole( 3366): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 619 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#666666,endColorstr=#323232);		"}]
04-28 03:26:08.397 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 777 column: 19 source: "	-moz-border-radius: 0;"}]
04-28 03:26:08.767 E/GeckoConsole( 3366): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://vas.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 7 column: 0 source: "//@ sourceMappingURL=jquery.mobile-1.3.1.min.map"}]
04-28 03:26:08.767 E/GeckoConsole( 3366): [JavaScript Warning: "Error: http://vas.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-28 03:26:08.877 E/GeckoConsole( 3366): [JavaScript Warning: "Expected media feature name but found '-webkit-transform-3d'." {file: "from DOM" line: 0 column: 1 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-28 03:26:08.897 E/GeckoConsole( 3366): [JavaScript Warning: "Expected media feature name but found '-moz-transform-3d'." {file: "from DOM" line: 0 column: 24 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-28 03:26:08.897 E/GeckoConsole( 3366): [JavaScript Warning: "Expected media feature name but found '-o-transform-3d'." {file: "from DOM" line: 0 column: 44 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-28 03:26:08.897 E/GeckoConsole( 3366): [JavaScript Warning: "Expected media feature name but found 'transform-3d'." {file: "from DOM" line: 0 column: 62 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-28 03:26:09.187 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'pointer-events'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 0 source: "x"}]
04-28 03:26:09.507 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-28 03:26:09.517 I/Gecko   ( 3499): ###################################### forms.js loaded
04-28 03:26:09.647 I/Gecko   ( 3499): ############################### browserElementPanning.js loaded
04-28 03:26:09.737 I/Gecko   ( 3499): ######################## BrowserElementChildPreload.js loaded
04-28 03:26:10.797 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 67 source: "-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box;padding:1px;border:1px;display:block;width:4px;margin-top:1%;position:absolute;top:1%"}]
04-28 03:26:10.867 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-28 03:26:10.867 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-28 03:26:10.977 E/GeckoConsole( 3366): [JavaScript Warning: "Empty string passed to getElementById()." {file: "http://vas.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 6}]
04-28 03:26:12.467 E/GeckoConsole( 3366): [JavaScript Warning: "Expected ',' but found 'left'.  Error in parsing value for 'transition-property'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 4 source: "top left"}]
04-28 03:26:12.487 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 0 source: "0"}]
04-28 03:26:12.537 E/GeckoConsole( 3366): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/vasco/index.html" line: 0 column: 0 source: "0"}]
04-28 03:26:12.997 E/GeckoConsole( 3366): [JavaScript Warning: "Use of getPreventDefault() is deprecated.  Use defaultPrevented instead." {file: "http://vas.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 5}]
04-28 03:26:13.597 E/GeckoConsole( 3366): [JavaScript Error: "TypeError: data.results is undefined" {file: "http://vas.sportv.utouchlabs.com/core/js/controller.js" line: 925}]
04-28 03:26:13.627 E/GeckoConsole( 3366): [JavaScript Error: "TypeError: e is undefined" {file: "http://vas.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 4}]
04-28 03:26:14.007 I/Gonk    (   84): Setting nice for pid 3499 to 18
04-28 03:26:14.007 I/Gonk    (   84): Changed nice for pid 3499 from 0 to 18.
04-28 03:26:14.007 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:3499 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-28 03:26:14.017 I/Gonk    (   84): Setting nice for pid 3499 to 1
04-28 03:26:14.027 I/Gonk    (   84): Changed nice for pid 3499 from 18 to 1.
04-28 03:26:14.057 I/Gonk    (   84): Setting nice for pid 3499 to 18
04-28 03:26:14.067 I/Gonk    (   84): Changed nice for pid 3499 from 1 to 18.
04-28 03:26:14.507 E/GeckoConsole(   84): Content JS LOG at dummy file:326 in GaiaApps.launch/appOpen/<: app with origin 'http://vas.sportv.utouchlabs.com' has launched
04-28 03:26:14.507 I/Gecko   (   84): 1398680774520	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{e6655eff-8f0c-418f-8333-e9b8a80afbe3}"},"src":"http://vas.sportv.utouchlabs.com/vasco/index.html","name":"Vasco SporTV","origin":"http://vas.sportv.utouchlabs.com"}}, {e0af13af-10ee-4219-bec1-b926253e4b66}, {e0af13af-10ee-4219-bec1-b926253e4b66}
04-28 03:26:14.547 E/GeckoConsole(   84): Offline cache manifest HTTP request failed, URL=http://vas.sportv.utouchlabs.com/vasco/team.appcache
04-28 03:26:14.557 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45e1a830 from process 84 that was not created in current process: 84
04-28 03:26:14.557 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45e1a8d0 from process 84 that was not created in current process: 84
04-28 03:26:14.557 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45e1aa10 from process 84 that was not created in current process: 84
04-28 03:26:14.557 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x45e1a970 from process 84 that was not created in current process: 84
04-28 03:26:14.577 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-28 03:26:14.627 E/GeckoConsole(   84): Offline cache manifest removed, cache cleared, URL=http://vas.sportv.utouchlabs.com/vasco/team.appcache
04-28 03:26:14.627 E/GeckoConsole(   84): Offline cache update error, URL=http://vas.sportv.utouchlabs.com/vasco/team.appcache
04-28 03:26:14.677 I/Gecko   (   84): 1398680774688	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{e6655eff-8f0c-418f-8333-e9b8a80afbe3}"}}, id: {78288cc1-9b7c-4cd8-ab6d-cc192df12624}
04-28 03:26:14.687 I/Gecko   (   84): [Parent 84] WARNING: pipe error (80): Connection reset by peer: file ../../../gecko/ipc/chromium/src/chrome/common/ipc_channel_posix.cc, line 446
04-28 03:26:14.697 I/Gecko   (   84): 
04-28 03:26:14.697 I/Gecko   (   84): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-28 03:26:14.697 I/Gecko   (   84): 
04-28 03:26:14.827 I/GeckoDump(   84): Crash reporter : Can't fetch app.reportCrashes. Exception: [Exception... "Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIPrefBranch.getBoolPref]"  nsresult: "0x8000ffff (NS_ERROR_UNEXPECTED)"  location: "JS frame :: chrome://browser/content/shell.js :: shell_reportCrash :: line 7"  data: no]
04-28 03:26:14.857 I/Gecko   (   84): 1398680774868	Marionette	INFO	Switched to frame: {"frameValue":"{e6655eff-8f0c-418f-8333-e9b8a80afbe3}"}
04-28 03:26:14.867 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:3499 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-28 03:26:14.867 I/Gecko   (   84): 1398680774878	Marionette	INFO	trying remote frame 0
04-28 03:26:14.877 I/Gecko   (   84): 1398680774886	Marionette	INFO	trying remote frame 1
04-28 03:26:14.877 I/Gecko   (   84): 1398680774888	Marionette	INFO	trying remote frame 2
04-28 03:26:14.877 I/Gecko   (   84): 1398680774890	Marionette	INFO	trying remote frame 3
04-28 03:26:14.877 I/Gecko   (   84): 1398680774892	Marionette	INFO	trying remote frame 4
04-28 03:26:14.887 I/Gecko   (   84): 1398680774893	Marionette	INFO	deleting frame
04-28 03:26:14.887 I/Gecko   (   84): 1398680774899	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-28 03:26:15.377 I/Gecko   (   84): 1398680775388	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {78288cc1-9b7c-4cd8-ab6d-cc192df12624}, {78288cc1-9b7c-4cd8-ab6d-cc192df12624}
04-28 03:26:15.417 I/Gecko   (   84): 1398680775427	Marionette	INFO	sendToClient: {"from":"0","value":"http://vas.sportv.utouchlabs.com/vasco/index.html"}, {8ff5f413-711e-494b-897d-1c270bfd8cbc}, {8ff5f413-711e-494b-897d-1c270bfd8cbc}
04-28 03:26:15.427 I/Gecko   (   84): 1398680775434	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"return window.document.readyState;","line":191}}, id: {0aaf8a1b-c7cd-4310-a423-58147eb0c780}
04-28 03:26:15.477 I/Gecko   (   84): 1398680775488	Marionette	INFO	sendToClient: {"from":"0","value":"complete"}, {0aaf8a1b-c7cd-4310-a423-58147eb0c780}, {0aaf8a1b-c7cd-4310-a423-58147eb0c780}
04-28 03:26:15.497 I/Gecko   (   84): 1398680775508	Marionette	INFO	sendToClient: {"from":"0","value":"http://vas.sportv.utouchlabs.com/vasco/index.html"}, {72453794-4dcc-49b4-8721-e968f60ecf9f}, {72453794-4dcc-49b4-8721-e968f60ecf9f}
04-28 03:26:15.527 I/Gecko   ( 3366): Attempting load of libEGL.so
04-28 03:26:15.577 D/libEGL  ( 3366): loaded /system/lib/egl/libEGL_mali.so
04-28 03:26:15.597 D/libEGL  ( 3366): loaded /system/lib/egl/libGLESv1_CM_mali.so
04-28 03:26:15.597 D/libEGL  ( 3366): loaded /system/lib/egl/libGLESv2_mali.so
04-28 03:26:15.687 I/Gecko   ( 3366): SharedSurface_Gralloc::Create -------
04-28 03:26:15.687 I/Gecko   ( 3366): SharedSurface_Gralloc::Create: success -- surface 0x440bdf40, GraphicBuffer 0x440ff280.
