--------- beginning of /dev/log/main
04-26 07:43:33.736 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-box-shadow'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 91930 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#22
04-26 07:43:34.856 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'padding'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 182 column: 10 source: "	padding: auto 4px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 183 column: 11 source: "	box-sizing: content-box;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 226 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 234 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 235 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 237 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 238 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 243 column: 19 source: "	background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 244 column: 19 source: "	background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 245 column: 19 source: "	background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 247 column: 19 source: "	background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-background-size'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 250 column: 21 source: "	-moz-background-size: 15px 15px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 269 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(44,124,145,0.8)), to(rgba(78,183,212,0.8))); "}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 270 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 272 column: 13 source: "	background: -o-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 273 column: 13 source: "	background: -ms-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 281 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 282 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 284 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 285 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 296 column: 19 source: "	-moz-border-radius: 5px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 333 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 383 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 393 column: 19 source: "	-moz-border-radius: 0 0 4px 4px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 434 column: 19 source: "	-moz-border-radius: 1px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 459 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 464 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 465 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 467 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 468 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 07:43:34.866 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 484 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 489 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 490 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 492 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 493 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 529 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 586 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 587 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 589 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 590 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 592 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#323232,endColorstr=#000000);		"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 613 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(102,102,102,0.7)), to(rgba(50,50,50,0.6)));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 614 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 616 column: 13 source: "	background: -o-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 617 column: 13 source: "	background: -ms-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 07:43:34.906 E/GeckoConsole( 1406): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 619 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#666666,endColorstr=#323232);		"}]
04-26 07:43:34.926 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 777 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 07:43:35.336 E/GeckoConsole( 1406): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://cor.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 7 column: 0 source: "//@ sourceMappingURL=jquery.mobile-1.3.1.min.map"}]
04-26 07:43:35.336 E/GeckoConsole( 1406): [JavaScript Warning: "Error: http://cor.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-26 07:43:35.646 E/GeckoConsole( 1406): [JavaScript Warning: "Expected media feature name but found '-webkit-transform-3d'." {file: "from DOM" line: 0 column: 1 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 07:43:35.646 E/GeckoConsole( 1406): [JavaScript Warning: "Expected media feature name but found '-moz-transform-3d'." {file: "from DOM" line: 0 column: 24 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 07:43:35.646 E/GeckoConsole( 1406): [JavaScript Warning: "Expected media feature name but found '-o-transform-3d'." {file: "from DOM" line: 0 column: 44 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 07:43:35.646 E/GeckoConsole( 1406): [JavaScript Warning: "Expected media feature name but found 'transform-3d'." {file: "from DOM" line: 0 column: 62 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 07:43:35.886 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'pointer-events'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 0 source: "x"}]
04-26 07:43:36.356 I/Gecko   ( 1485): ###################################### forms.js loaded
04-26 07:43:36.426 I/Gecko   ( 1485): ############################### browserElementPanning.js loaded
04-26 07:43:36.496 I/Gecko   ( 1485): ######################## BrowserElementChildPreload.js loaded
04-26 07:43:37.976 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 67 source: "-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box;padding:1px;border:1px;display:block;width:4px;margin-top:1%;position:absolute;top:1%"}]
04-26 07:43:38.076 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 07:43:38.076 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 07:43:38.206 E/GeckoConsole( 1406): [JavaScript Warning: "Empty string passed to getElementById()." {file: "http://cor.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 6}]
04-26 07:43:38.996 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-26 07:43:40.106 E/GeckoConsole( 1406): [JavaScript Warning: "Expected ',' but found 'left'.  Error in parsing value for 'transition-property'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 4 source: "top left"}]
04-26 07:43:40.106 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 0 source: "0"}]
04-26 07:43:40.166 E/GeckoConsole( 1406): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/corinthians/index.html" line: 0 column: 0 source: "0"}]
04-26 07:43:40.896 E/GeckoConsole( 1406): [JavaScript Warning: "Use of getPreventDefault() is deprecated.  Use defaultPrevented instead." {file: "http://cor.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 5}]
04-26 07:43:41.806 E/GeckoConsole( 1406): [JavaScript Error: "TypeError: data.results is undefined" {file: "http://cor.sportv.utouchlabs.com/core/js/controller.js" line: 925}]
04-26 07:43:41.896 E/GeckoConsole( 1406): [JavaScript Error: "TypeError: e is undefined" {file: "http://cor.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 4}]
04-26 07:43:42.466 I/Gonk    (   84): Setting nice for pid 1485 to 18
04-26 07:43:42.476 I/Gonk    (   84): Changed nice for pid 1485 from 0 to 18.
04-26 07:43:42.476 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1485 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 07:43:42.526 I/Gonk    (   84): Setting nice for pid 1485 to 1
04-26 07:43:42.526 I/Gonk    (   84): Changed nice for pid 1485 from 18 to 1.
04-26 07:43:42.566 I/Gonk    (   84): Setting nice for pid 1485 to 18
04-26 07:43:42.566 I/Gonk    (   84): Changed nice for pid 1485 from 1 to 18.
04-26 07:43:42.996 E/GeckoConsole(   84): Content JS LOG at dummy file:326 in GaiaApps.launch/appOpen/<: app with origin 'http://cor.sportv.utouchlabs.com' has launched
04-26 07:43:43.006 I/Gecko   (   84): 1398523423014	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{396c42ae-cce4-431e-8051-617ba36b9e60}"},"src":"http://cor.sportv.utouchlabs.com/corinthians/index.html","name":"Corinthians SporTV","origin":"http://cor.sportv.utouchlabs.com"}}, {0fcf071d-c6f8-4a91-80aa-93b659ea8f3f}, {0fcf071d-c6f8-4a91-80aa-93b659ea8f3f}
04-26 07:43:43.016 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x4a30aba0 from process 84 that was not created in current process: 84
04-26 07:43:43.056 E/GeckoConsole(   84): Offline cache manifest HTTP request failed, URL=http://cor.sportv.utouchlabs.com/corinthians/team.appcache
04-26 07:43:43.066 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x4a30ae20 from process 84 that was not created in current process: 84
04-26 07:43:43.066 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x4a30afb0 from process 84 that was not created in current process: 84
04-26 07:43:43.066 E/[Gralloc-ERROR](   84): int gralloc_unregister_buffer(const gralloc_module_t*, const native_handle_t*):274 Trying to unregister buffer 0x4a30af10 from process 84 that was not created in current process: 84
04-26 07:43:43.066 E/GeckoConsole(   84): Offline cache manifest removed, cache cleared, URL=http://cor.sportv.utouchlabs.com/corinthians/team.appcache
04-26 07:43:43.066 E/GeckoConsole(   84): Offline cache update error, URL=http://cor.sportv.utouchlabs.com/corinthians/team.appcache
04-26 07:43:43.096 I/Gecko   (   84): 1398523423108	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{396c42ae-cce4-431e-8051-617ba36b9e60}"}}, id: {9a702d3b-3f62-45dc-b5e8-984f4024046b}
04-26 07:43:43.116 I/Gecko   (   84): 1398523423130	Marionette	INFO	Switched to frame: {"frameValue":"{396c42ae-cce4-431e-8051-617ba36b9e60}"}
04-26 07:43:43.146 I/Gecko   (   84): 1398523423156	Marionette	INFO	trying remote frame 0
04-26 07:43:43.156 I/Gecko   (   84): 1398523423161	Marionette	INFO	trying remote frame 1
04-26 07:43:43.156 I/Gecko   (   84): 1398523423163	Marionette	INFO	deleting frame
04-26 07:43:43.166 I/Gecko   (   84): 1398523423174	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 07:43:43.686 I/Gecko   (   84): 1398523423697	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {9a702d3b-3f62-45dc-b5e8-984f4024046b}, {9a702d3b-3f62-45dc-b5e8-984f4024046b}
04-26 07:43:43.736 I/Gecko   (   84): 
04-26 07:43:43.736 I/Gecko   (   84): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 07:43:43.736 I/Gecko   (   84): 
04-26 07:43:43.866 I/GeckoDump(   84): Crash reporter : Can't fetch app.reportCrashes. Exception: [Exception... "Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIPrefBranch.getBoolPref]"  nsresult: "0x8000ffff (NS_ERROR_UNEXPECTED)"  location: "JS frame :: chrome://browser/content/shell.js :: shell_reportCrash :: line 7"  data: no]
04-26 07:43:43.866 I/Gecko   (   84): 1398523423875	Marionette	INFO	sendToClient: {"from":"0","value":"http://cor.sportv.utouchlabs.com/corinthians/index.html"}, {75d14fb4-5aac-4342-b243-d1ef2ff48802}, {75d14fb4-5aac-4342-b243-d1ef2ff48802}
04-26 07:43:43.866 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1485 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 07:43:43.886 I/Gecko   (   84): 1398523423896	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"return window.document.readyState;","line":191}}, id: {c8a67319-0ef2-4dca-9772-932497d42be5}
04-26 07:43:43.946 I/Gecko   (   84): 1398523423951	Marionette	INFO	sendToClient: {"from":"0","value":"complete"}, {c8a67319-0ef2-4dca-9772-932497d42be5}, {c8a67319-0ef2-4dca-9772-932497d42be5}
04-26 07:43:43.956 I/Gecko   (   84): 1398523423970	Marionette	INFO	sendToClient: {"from":"0","value":"http://cor.sportv.utouchlabs.com/corinthians/index.html"}, {049bf08a-10fa-4301-b500-34e821ec7d0d}, {049bf08a-10fa-4301-b500-34e821ec7d0d}
04-26 07:43:43.986 I/Gecko   ( 1406): Attempting load of libEGL.so
04-26 07:43:44.056 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-26 07:43:44.126 D/libEGL  ( 1406): loaded /system/lib/egl/libEGL_mali.so
04-26 07:43:44.146 D/libEGL  ( 1406): loaded /system/lib/egl/libGLESv1_CM_mali.so
04-26 07:43:44.156 D/libEGL  ( 1406): loaded /system/lib/egl/libGLESv2_mali.so
04-26 07:43:44.206 I/Gecko   ( 1406): SharedSurface_Gralloc::Create -------
04-26 07:43:44.226 I/Gecko   ( 1406): SharedSurface_Gralloc::Create: success -- surface 0x4415af80, GraphicBuffer 0x44137700.
