--------- beginning of /dev/log/main
04-26 15:27:44.120 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 87193 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#222;col
04-26 15:27:44.270 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/css/vitoria/team.css" line: 37 column: 19 source: "	background-image: -ms-linear-gradient(top, #fd1200 0%,#a40000 100%);"}]
04-26 15:27:44.270 E/GeckoConsole( 1030): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/css/vitoria/team.css" line: 39 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.gradient( startColorstr='#fd1200', endColorstr='#a40000',GradientType=0 );"}]
04-26 15:27:44.310 E/GeckoConsole( 1030): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://vit.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 1}]
04-26 15:27:44.470 E/GeckoConsole( 1030): [JavaScript Warning: "Error: http://vit.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 95 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.9)), to(rgba(0,0,0,0.9)));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 96 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.9), rgba(0,0,0,0.9));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 98 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.9), rgba(0,0,0,0.9));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 99 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.9), rgba(0,0,0,0.9));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 122 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 123 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7)); "}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 125 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7)); "}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 126 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7)); 	"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'padding'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 182 column: 10 source: "	padding: auto 4px;"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 183 column: 11 source: "	box-sizing: content-box;"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 226 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 234 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 235 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 237 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 15:27:45.240 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 238 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 243 column: 19 source: "	background-image: -o-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 244 column: 19 source: "	background-image: -webkit-gradient(linear, 0 100%, 100% 0, color-stop(0.25, rgba(255, 255, 255, 0.15)), color-stop(0.25, transparent), color-stop(0.5, transparent), color-stop(0.5, rgba(255, 255, 255, 0.15)), color-stop(0.75, rgba(255, 255, 255, 0.15)), color-stop(0.75, transparent), to(transparent));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 245 column: 19 source: "	background-image: -webkit-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background-image'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 247 column: 19 source: "	background-image: -ms-linear-gradient(-45deg, rgba(255, 255, 255, 0.15) 25%, transparent 25%, transparent 50%, rgba(255, 255, 255, 0.15) 50%, rgba(255, 255, 255, 0.15) 75%, transparent 75%, transparent);"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-background-size'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 250 column: 21 source: "	-moz-background-size: 15px 15px;"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 269 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(44,124,145,0.8)), to(rgba(78,183,212,0.8))); "}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 270 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 272 column: 13 source: "	background: -o-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 273 column: 13 source: "	background: -ms-linear-gradient(top, rgba(44,124,145,0.8), rgba(78,183,212,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 281 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 282 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 284 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 285 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 296 column: 19 source: "	-moz-border-radius: 5px;"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 333 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 383 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 393 column: 19 source: "	-moz-border-radius: 0 0 4px 4px;"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 434 column: 19 source: "	-moz-border-radius: 1px;"}]
04-26 15:27:45.250 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 459 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 464 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(30,30,30,0.8)), to(rgba(60,60,60,0.8)));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 465 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8)); "}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 467 column: 13 source: "	background: -o-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 468 column: 13 source: "	background: -ms-linear-gradient(top, rgba(30,30,30,0.8), rgba(60,60,60,0.8));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 484 column: 19 source: "	-moz-border-radius: 2px;"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 489 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(255,255,255,0.9)), to(rgba(200,200,200,0.8)));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 490 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 492 column: 13 source: "	background: -o-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 493 column: 13 source: "	background: -ms-linear-gradient(top, rgba(255,255,255,0.9), rgba(200,200,200,0.8));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 529 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 586 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(50,50,50,0.7)), to(rgba(0,0,0,0.7)));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 587 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 589 column: 13 source: "	background: -o-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 590 column: 13 source: "	background: -ms-linear-gradient(top, rgba(50,50,50,0.7), rgba(0,0,0,0.7));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 592 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#323232,endColorstr=#000000);		"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 613 column: 13 source: "	background: -webkit-gradient(linear, 0% 0%, 0% 100%, from(rgba(102,102,102,0.7)), to(rgba(50,50,50,0.6)));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 614 column: 13 source: "	background: -webkit-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 616 column: 13 source: "	background: -o-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'background'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 617 column: 13 source: "	background: -ms-linear-gradient(top, rgba(102,102,102,0.7), rgba(50,50,50,0.6));"}]
04-26 15:27:45.260 E/GeckoConsole( 1030): [JavaScript Warning: "Expected 'none' or URL but found 'progid'.  Error in parsing value for 'filter'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 619 column: 9 source: "	filter: progid:DXImageTransform.Microsoft.Gradient(GradientType=0, startColorstr=#666666,endColorstr=#323232);		"}]
04-26 15:27:45.270 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property '-moz-border-radius'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/mediaelement/mediaelementplayer.css" line: 777 column: 19 source: "	-moz-border-radius: 0;"}]
04-26 15:27:45.570 E/GeckoConsole( 1030): [JavaScript Warning: "SyntaxError: Using //@ to indicate sourceMappingURL pragmas is deprecated. Use //# instead" {file: "http://vit.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 7 column: 0 source: "//@ sourceMappingURL=jquery.mobile-1.3.1.min.map"}]
04-26 15:27:45.570 E/GeckoConsole( 1030): [JavaScript Warning: "Error: http://vit.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js is being assigned a //# sourceMappingURL, but already has one"]
04-26 15:27:45.810 E/GeckoConsole( 1030): [JavaScript Warning: "Expected media feature name but found '-webkit-transform-3d'." {file: "from DOM" line: 0 column: 1 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 15:27:45.810 E/GeckoConsole( 1030): [JavaScript Warning: "Expected media feature name but found '-moz-transform-3d'." {file: "from DOM" line: 0 column: 24 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 15:27:45.810 E/GeckoConsole( 1030): [JavaScript Warning: "Expected media feature name but found '-o-transform-3d'." {file: "from DOM" line: 0 column: 44 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 15:27:45.810 E/GeckoConsole( 1030): [JavaScript Warning: "Expected media feature name but found 'transform-3d'." {file: "from DOM" line: 0 column: 62 source: "(-Webkit-transform-3d),(-Moz-transform-3d),(-O-transform-3d),(transform-3d)"}]
04-26 15:27:46.030 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'pointer-events'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 0 source: "x"}]
04-26 15:27:46.280 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 15:27:47.120 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 67 source: "-webkit-box-sizing:border-box;-moz-box-sizing:border-box;box-sizing:border-box;padding:1px;border:1px;display:block;width:4px;margin-top:1%;position:absolute;top:1%"}]
04-26 15:27:47.240 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 15:27:47.240 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 111 source: "padding:0;margin:0;border:0;display:block;-webkit-box-sizing:content-box;-moz-box-sizing:content-box;box-sizing:content-box"}]
04-26 15:27:47.340 E/GeckoConsole( 1030): [JavaScript Warning: "Empty string passed to getElementById()." {file: "http://vit.sportv.utouchlabs.com/core/js/jquery.mobile-1.3.1.min.js" line: 6}]
04-26 15:27:49.190 E/GeckoConsole( 1030): [JavaScript Warning: "Expected ',' but found 'left'.  Error in parsing value for 'transition-property'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 4 source: "top left"}]
04-26 15:27:49.190 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 0 source: "0"}]
04-26 15:27:49.250 E/GeckoConsole( 1030): [JavaScript Warning: "Error in parsing value for 'transition-duration'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/vitoria/index.html" line: 0 column: 0 source: "0"}]
04-26 15:27:50.280 E/GeckoConsole( 1030): [JavaScript Warning: "Use of getPreventDefault() is deprecated.  Use defaultPrevented instead." {file: "http://vit.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 5}]
04-26 15:27:51.240 E/GeckoConsole( 1030): [JavaScript Error: "TypeError: data.results is undefined" {file: "http://vit.sportv.utouchlabs.com/core/js/controller.js" line: 925}]
04-26 15:27:51.260 E/GeckoConsole( 1030): [JavaScript Error: "TypeError: e is undefined" {file: "http://vit.sportv.utouchlabs.com/core/js/jquery-2.0.0.min.js" line: 4}]
04-26 15:27:51.280 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 15:27:51.810 E/GeckoConsole(   83): Offline cache manifest HTTP request failed, URL=http://vit.sportv.utouchlabs.com/vitoria/team.appcache
04-26 15:27:51.810 E/GeckoConsole(   83): Content JS LOG at dummy file:326 in GaiaApps.launch/appOpen/<: app with origin 'http://vit.sportv.utouchlabs.com' has launched
04-26 15:27:51.860 I/Gecko   (   83): 1398551271867	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{39dd23a3-61dd-411a-83dc-d0efebe6869b}"},"src":"http://vit.sportv.utouchlabs.com/vitoria/index.html","name":"Vitória SporTV","origin":"http://vit.sportv.utouchlabs.com"}}, {126e8cea-1fd3-460b-ab1e-d850dff94ad5}, {126e8cea-1fd3-460b-ab1e-d850dff94ad5}
04-26 15:27:51.940 E/GeckoConsole(   83): Offline cache manifest removed, cache cleared, URL=http://vit.sportv.utouchlabs.com/vitoria/team.appcache
04-26 15:27:51.940 E/GeckoConsole(   83): Offline cache update error, URL=http://vit.sportv.utouchlabs.com/vitoria/team.appcache
04-26 15:27:51.980 I/Gecko   (   83): 1398551271994	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{39dd23a3-61dd-411a-83dc-d0efebe6869b}"}}, id: {666026b3-970c-41f3-9f44-4f5278480e15}
04-26 15:27:52.030 I/Gecko   (   83): 1398551272037	Marionette	INFO	Switched to frame: {"frameValue":"{39dd23a3-61dd-411a-83dc-d0efebe6869b}"}
04-26 15:27:52.030 I/Gecko   (   83): 1398551272042	Marionette	INFO	trying remote frame 0
04-26 15:27:52.040 I/Gecko   (   83): 1398551272047	Marionette	INFO	trying remote frame 1
04-26 15:27:52.040 I/Gecko   (   83): 1398551272054	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 15:27:52.710 I/Gecko   (   83): 1398551272720	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {666026b3-970c-41f3-9f44-4f5278480e15}, {666026b3-970c-41f3-9f44-4f5278480e15}
04-26 15:27:52.740 I/Gecko   (   83): 1398551272754	Marionette	INFO	sendToClient: {"from":"0","value":"http://vit.sportv.utouchlabs.com/vitoria/index.html"}, {4fd66a64-77ad-4585-8b33-41bb6f2b1189}, {4fd66a64-77ad-4585-8b33-41bb6f2b1189}
04-26 15:27:52.750 I/Gecko   (   83): 1398551272763	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"return window.document.readyState;","line":191}}, id: {9adb3ed5-7678-410f-9dc8-599160df7b4d}
04-26 15:27:52.880 I/Gecko   (   83): 1398551272894	Marionette	INFO	sendToClient: {"from":"0","value":"complete"}, {9adb3ed5-7678-410f-9dc8-599160df7b4d}, {9adb3ed5-7678-410f-9dc8-599160df7b4d}
