--------- beginning of /dev/log/main
04-26 20:28:03.288 E/GeckoConsole(  820): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://cri.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 87193 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#222;col
04-26 20:28:10.948 I/Gecko   (   83): 1398569290956	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"return window.document.readyState;","line":191}}, id: {fb48003f-b5ff-480c-979e-42411a70b5b1}
04-26 20:28:10.998 I/Gecko   (   83): 1398569291002	Marionette	INFO	sendToClient: {"from":"0","value":"complete"}, {fb48003f-b5ff-480c-979e-42411a70b5b1}, {fb48003f-b5ff-480c-979e-42411a70b5b1}
04-26 20:28:11.018 I/Gecko   (   83): 1398569291023	Marionette	INFO	sendToClient: {"from":"0","value":"http://cri.sportv.utouchlabs.com/criciuma/index.html"}, {33583117-1049-4a3a-8bad-9ddad59d9b19}, {33583117-1049-4a3a-8bad-9ddad59d9b19}
04-26 20:28:11.068 I/Gecko   (  820): Attempting load of libEGL.so
04-26 20:28:11.098 D/libEGL  (  820): loaded /system/lib/egl/libEGL_mali.so
04-26 20:28:11.108 D/libEGL  (  820): loaded /system/lib/egl/libGLESv1_CM_mali.so
04-26 20:28:11.128 D/libEGL  (  820): loaded /system/lib/egl/libGLESv2_mali.so
04-26 20:28:11.198 I/Gecko   (  820): SharedSurface_Gralloc::Create -------
04-26 20:28:11.248 I/Gecko   (  820): SharedSurface_Gralloc::Create: success -- surface 0x441cc800, GraphicBuffer 0x44134b80.
04-26 20:28:11.278 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 20:28:12.178 I/Gecko   (   83): 1398569292185	Marionette	INFO	sendToClient: {"from":"0","value":"iVBORw0KGgoAAAANSUhEUgAAAUAAAAHMCAYAAACk4nEJAAAgAElEQVR4nOzdd1hTd//G8WixxhYVrUYUBAKEEFEB9x502NZW62i12uGq1Wqt1mqHtcPxPLXr1/apIyq460DFraBWC4ogQTYIAuJiKbJBIOT+/QGkIKAhAjGe+3Ndr0tIcpLvifD2ZIAimUwGIiIhEhl6AUREhsIAEpFgMYBEJFgiBwcHEBEJEQNIRILFABKRYDGARCRYDCARCZZILpdDyJydnTFs2LB632bq1Kno0qWLwfePiGon6AA6OTnh5s2bAICvvvqqXrbp27cvDh06BABYtmyZwfeRiGrXKAGU2dvDwcGh5vNkDrC3l9XL7bi5ueGLL76Ah4cHli9fjnHjxj3w8iNHjkTFHDt2TKfbeNA2H3zwAe7cuaM939fXF46Ojgb/SyaimjV4AO1t7eC3V4w3RpjDQVY1dDKZA76Y3Q57VpvCxsZe79twdHTE0qVLce/ePdw/Bw4cqPWhqKOjI44cOYJr165h8uTJOt9Wbdt89NFHKC0thbe3NyZOnMj4UZ0NW/Q3nD8PQfeFIejxWQR6LAxCjwUX0GN+EJznXfjXJxfg/Mk5OM8/B+dPzsFpzjk4fXweTnPPw2lOuY8rmVv+5yeV/lxwHk4LLsDpkwA4LQiA08Iy3T8NgPPCADgvDIbzwktwXhwG50XlFofBZXEYeiyORI/FEejxVeS/vqz059dlf/b5qkIM+nwVij5fhaDXl6GQL72Mq71dcK1Xf1zv2RcJrj2Q4NoLV3r2QlyvHojq0QNRvfqW6dsfUf36InzAAIQPGoqwIUMRNmwoQoa54dLwYQhzex5hbs8j5MXnEfbC84h8wU3n+7tBA2hlaYdbgU8BcSIgQYRxL5trjwQdHBwwa1J7IEEExIrg5ymGVM8Izp49Wxu8rKwsHDt2DIGBgQCAVatWPd
04-26 20:28:12.498 I/Gecko   (   83): 1398569292501	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {31cf99cb-7130-4297-a259-07a7aa55582e}, {31cf99cb-7130-4297-a259-07a7aa55582e}
04-26 20:28:12.548 I/Gecko   (   83): 1398569292550	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {5b9a8af6-9989-435d-b72e-fbf6be9f3080}
04-26 20:28:12.558 I/Gecko   (   83): 1398569292565	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:12.868 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:812 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 20:28:12.868 I/Gecko   (   83): [Parent 83] WARNING: Failed to deliver SIGKILL to 812!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-26 20:28:12.878 I/Gecko   (   83): 1398569292882	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {5b9a8af6-9989-435d-b72e-fbf6be9f3080}, {5b9a8af6-9989-435d-b72e-fbf6be9f3080}
04-26 20:28:12.888 I/Gecko   (   83): 1398569292898	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {6f806fe9-3408-4d4b-8195-bbb9df1f011f}
04-26 20:28:12.958 I/Gecko   (   83): 1398569292964	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{f0af203d-de3e-49e1-9ec2-27dc2454c595}"},"src":"http://cri.sportv.utouchlabs.com/criciuma/index.html","name":"Criciúma SporTV","origin":"http://cri.sportv.utouchlabs.com"}}, {6f806fe9-3408-4d4b-8195-bbb9df1f011f}, {6f806fe9-3408-4d4b-8195-bbb9df1f011f}
04-26 20:28:12.978 E/GeckoConsole(   83): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'http://cri.sportv.utouchlabs.com' is displayed
04-26 20:28:12.988 I/Gecko   (   83): 1398569292996	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {f77d7427-6fd6-4bea-9030-41e1defe968d}
04-26 20:28:12.998 I/Gecko   (   83): 1398569292999	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:13.108 I/Gecko   (   83): 1398569293109	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {f77d7427-6fd6-4bea-9030-41e1defe968d}, {f77d7427-6fd6-4bea-9030-41e1defe968d}
04-26 20:28:13.108 I/Gecko   (   83): 1398569293117	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"window.wrappedJSObject.dispatchEvent(new Event('home'));","line":788}}, id: {7cc71594-a02a-46a7-aafb-1cd863ff177b}
04-26 20:28:13.258 I/Gonk    (   83): Setting nice for pid 879 to 18
04-26 20:28:13.258 I/Gonk    (   83): Changed nice for pid 879 from 18 to 18.
04-26 20:28:13.258 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:879 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 20:28:13.278 I/Gonk    (   83): Setting nice for pid 879 to 1
04-26 20:28:13.288 I/Gonk    (   83): Changed nice for pid 879 from 18 to 1.
04-26 20:28:13.348 I/Gecko   (   83): 1398569293349	Marionette	INFO	sendToClient: {"from":"0","value":null}, {7cc71594-a02a-46a7-aafb-1cd863ff177b}, {7cc71594-a02a-46a7-aafb-1cd863ff177b}
04-26 20:28:13.368 I/Gecko   (   83): 1398569293371	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {f9301eaa-7644-43d9-88b0-a9b228e3136b}
04-26 20:28:13.368 I/Gecko   (   83): 1398569293373	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:13.468 I/Gecko   (   83): 1398569293475	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {f9301eaa-7644-43d9-88b0-a9b228e3136b}, {f9301eaa-7644-43d9-88b0-a9b228e3136b}
04-26 20:28:13.478 I/Gecko   (   83): 1398569293482	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {0c5f6907-55b5-44d0-af11-781b10d9fbc8}
04-26 20:28:13.558 I/Gecko   (   83): 1398569293562	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{5318ed44-1d9e-49ad-92a0-0a21898fdff5}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {0c5f6907-55b5-44d0-af11-781b10d9fbc8}, {0c5f6907-55b5-44d0-af11-781b10d9fbc8}
04-26 20:28:13.568 E/GeckoConsole(   83): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-26 20:28:13.568 I/Gecko   (   83): 1398569293575	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {1906b65b-32d6-4044-81a1-2e0cab6a20b4}
04-26 20:28:13.568 I/Gecko   (   83): 1398569293577	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:13.678 I/Gecko   (   83): 1398569293681	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {1906b65b-32d6-4044-81a1-2e0cab6a20b4}, {1906b65b-32d6-4044-81a1-2e0cab6a20b4}
04-26 20:28:13.698 I/Gecko   (   83): 1398569293699	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {7901a0b2-4802-4302-848b-dd631325826a}
04-26 20:28:13.698 I/Gecko   (   83): 1398569293702	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:13.848 I/Gecko   (  820): [SharedSurface_Gralloc 0x441cc800] destroyed
04-26 20:28:13.858 I/Gecko   (   83): 1398569293860	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {7901a0b2-4802-4302-848b-dd631325826a}, {7901a0b2-4802-4302-848b-dd631325826a}
04-26 20:28:13.858 I/Gecko   (   83): 1398569293867	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {344b566f-4632-4584-b5a7-27914803857b}
04-26 20:28:13.948 I/Gecko   (   83): 1398569293949	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{5318ed44-1d9e-49ad-92a0-0a21898fdff5}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {344b566f-4632-4584-b5a7-27914803857b}, {344b566f-4632-4584-b5a7-27914803857b}
04-26 20:28:13.958 E/GeckoConsole(   83): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-26 20:28:13.958 I/Gecko   (   83): 1398569293968	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{5318ed44-1d9e-49ad-92a0-0a21898fdff5}"}}, id: {1ffa5032-363e-43e8-a1d5-6f9a5335c67d}
04-26 20:28:13.988 I/Gecko   (   83): 1398569293982	Marionette	INFO	Switched to frame: {"frameValue":"{5318ed44-1d9e-49ad-92a0-0a21898fdff5}"}
04-26 20:28:13.988 I/Gecko   (   83): 1398569293993	Marionette	INFO	trying remote frame 0
04-26 20:28:13.998 I/Gecko   (   83): 1398569294005	Marionette	INFO	deleting frame
04-26 20:28:13.998 I/Gecko   (   83): 1398569294006	Marionette	INFO	trying remote frame 1
04-26 20:28:14.008 I/Gecko   (   83): 1398569294012	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 20:28:15.408 I/Gonk    (   83): Setting nice for pid 820 to 18
04-26 20:28:15.408 I/Gonk    (   83): Changed nice for pid 820 from 1 to 18.
04-26 20:28:15.878 I/Gecko   (  879): ###################################### forms.js loaded
04-26 20:28:15.898 I/Gecko   (  879): ############################### browserElementPanning.js loaded
04-26 20:28:15.918 I/Gecko   (  879): ######################## BrowserElementChildPreload.js loaded
04-26 20:28:16.118 I/Gecko   (   83): 
04-26 20:28:16.118 I/Gecko   (   83): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 20:28:16.118 I/Gecko   (   83): 
04-26 20:28:16.168 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:820 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 20:28:16.278 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 20:28:16.628 I/Gecko   (   83): 1398569296633	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {1ffa5032-363e-43e8-a1d5-6f9a5335c67d}, {1ffa5032-363e-43e8-a1d5-6f9a5335c67d}
04-26 20:28:16.798 I/Gecko   (   83): 1398569296800	Marionette	INFO	sendToClient: {"from":"0","value":"app://homescreen.gaiamobile.org/index.html#root"}, {b4c871d4-4827-4770-b3d1-05f91d99a8a9}, {b4c871d4-4827-4770-b3d1-05f91d99a8a9}
04-26 20:28:16.798 I/Gecko   (   83): 1398569296806	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {c69e92f9-fd9e-480b-82c5-853c0e75b98b}
04-26 20:28:16.828 I/Gecko   (   83): 1398569296831	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:16.938 I/Gecko   (   83): 1398569296941	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {c69e92f9-fd9e-480b-82c5-853c0e75b98b}, {c69e92f9-fd9e-480b-82c5-853c0e75b98b}
04-26 20:28:16.938 I/Gecko   (   83): 1398569296947	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {2be492ae-a16d-4603-9095-4c23cd4e4ad0}
04-26 20:28:16.948 I/Gecko   (   83): 1398569296949	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:17.048 I/Gecko   (   83): 1398569297051	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {2be492ae-a16d-4603-9095-4c23cd4e4ad0}, {2be492ae-a16d-4603-9095-4c23cd4e4ad0}
04-26 20:28:17.058 I/Gecko   (   83): 1398569297059	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"GaiaApps.killAll()","line":91}}, id: {2cbabe0c-978c-4aa3-8255-dc0beeebb447}
04-26 20:28:17.108 I/Gecko   (   83): 1398569297111	Marionette	INFO	sendToClient: {"from":"0","value":true}, {2cbabe0c-978c-4aa3-8255-dc0beeebb447}, {2cbabe0c-978c-4aa3-8255-dc0beeebb447}
04-26 20:28:17.118 I/Gecko   (   83): 1398569297125	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {ff675c82-9e18-43c3-932c-714bd3fa3802}
04-26 20:28:17.118 I/Gecko   (   83): 1398569297127	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 20:28:17.228 I/Gecko   (   83): 1398569297229	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {ff675c82-9e18-43c3-932c-714bd3fa3802}, {ff675c82-9e18-43c3-932c-714bd3fa3802}
04-26 20:28:17.228 I/Gecko   (   83): 1398569297238	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":60000,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"\n        GaiaApps.locateWithManifestURL('http://cri.sportv.utouchlabs.com/criciuma/manifest.webapp',\n                                       null,\n                                       function uninstall(app) {\n                                       navigator.mozApps.mgmt.uninstall(app);\n                                       marionetteScriptFinished(true);\n                                       });\n        ","line":129}}, id: {1ca4f1b9-ecd5-4d0c-8cbc-4ef3421251b8}
04-26 20:28:17.288 I/Gecko   (   83): -- webapps.js uninstall http://cri.sportv.utouchlabs.com/criciuma/manifest.webapp
04-26 20:28:17.628 I/Gecko   (   83): 1398569297631	Marionette	INFO	sendToClient: {"from":"0","value":true}, {1ca4f1b9-ecd5-4d0c-8cbc-4ef3421251b8}, {1ca4f1b9-ecd5-4d0c-8cbc-4ef3421251b8}
